amazon-order-id,buyer-name,sku,item-price,purchase-date,return-date
AMZ-5659,SerialAbuser_68,SKU-SHIRT-627,121.00,2026-01-30T12:00:00Z,2026-01-30T12:00:00Z
AMZ-6405,SerialAbuser_142,SKU-SHIRT-168,69.00,2026-01-30T12:00:00Z,2026-01-31T12:00:00Z
AMZ-5774,SerialAbuser_80,SKU-SHIRT-806,115.00,2025-12-10T12:00:00Z,2025-12-12T12:00:00Z
AMZ-6805,NormalShopper_54,SKU-BOOK-432,49.00,2025-12-22T12:00:00Z,
AMZ-7019,NormalShopper_105,SKU-BOOK-157,41.00,2025-12-14T12:00:00Z,
AMZ-7047,NormalShopper_112,SKU-BOOK-664,31.00,2026-01-22T12:00:00Z,
AMZ-6460,SerialAbuser_147,SKU-SHIRT-610,85.00,2025-12-23T12:00:00Z,
AMZ-5996,SerialAbuser_101,SKU-SHIRT-302,82.00,2026-02-12T12:00:00Z,2026-02-12T12:00:00Z
AMZ-6050,SerialAbuser_107,SKU-SHIRT-781,45.00,2026-02-13T12:00:00Z,2026-02-15T12:00:00Z
AMZ-5861,SerialAbuser_88,SKU-SHIRT-318,146.00,2026-01-12T12:00:00Z,2026-01-12T12:00:00Z
AMZ-5513,SerialAbuser_52,SKU-SHIRT-215,61.00,2025-12-12T12:00:00Z,2025-12-14T12:00:00Z
AMZ-7493,NormalShopper_220,SKU-BOOK-614,20.00,2025-12-25T12:00:00Z,
AMZ-6637,NormalShopper_13,SKU-BOOK-335,27.00,2025-12-13T12:00:00Z,
AMZ-6979,NormalShopper_96,SKU-BOOK-198,27.00,2026-01-15T12:00:00Z,
AMZ-5953,SerialAbuser_97,SKU-SHIRT-211,106.00,2026-01-30T12:00:00Z,
AMZ-5089,SerialAbuser_9,SKU-SHIRT-785,144.00,2026-02-03T12:00:00Z,2026-02-04T12:00:00Z
AMZ-5733,SerialAbuser_76,SKU-SHIRT-137,120.00,2025-12-12T12:00:00Z,
AMZ-5744,SerialAbuser_77,SKU-SHIRT-988,149.00,2026-02-18T12:00:00Z,2026-02-19T12:00:00Z
AMZ-7122,NormalShopper_130,SKU-BOOK-647,14.00,2025-12-16T12:00:00Z,
AMZ-5508,SerialAbuser_52,SKU-SHIRT-858,51.00,2026-01-14T12:00:00Z,2026-01-15T12:00:00Z
AMZ-6994,NormalShopper_100,SKU-BOOK-995,44.00,2026-01-30T12:00:00Z,
AMZ-5418,SerialAbuser_42,SKU-SHIRT-507,148.00,2026-01-06T12:00:00Z,2026-01-08T12:00:00Z
AMZ-7118,NormalShopper_130,SKU-BOOK-138,19.00,2025-12-26T12:00:00Z,
AMZ-6893,NormalShopper_74,SKU-BOOK-799,11.00,2025-12-21T12:00:00Z,
AMZ-5958,SerialAbuser_98,SKU-SHIRT-609,103.00,2026-02-23T12:00:00Z,2026-02-25T12:00:00Z
AMZ-6333,SerialAbuser_134,SKU-SHIRT-750,96.00,2025-12-24T12:00:00Z,2025-12-26T12:00:00Z
AMZ-5464,SerialAbuser_47,SKU-SHIRT-554,73.00,2026-01-15T12:00:00Z,2026-01-16T12:00:00Z
AMZ-6250,SerialAbuser_126,SKU-SHIRT-195,60.00,2025-12-15T12:00:00Z,2025-12-15T12:00:00Z
AMZ-7300,NormalShopper_174,SKU-BOOK-959,30.00,2026-02-01T12:00:00Z,
AMZ-7784,NormalShopper_291,SKU-BOOK-261,47.00,2025-12-13T12:00:00Z,
AMZ-6508,NewFraudster_14,SKU-MACBOOK-427,2768.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-7692,NormalShopper_269,SKU-BOOK-741,31.00,2025-12-29T12:00:00Z,
AMZ-6072,SerialAbuser_109,SKU-SHIRT-453,104.00,2026-02-10T12:00:00Z,2026-02-11T12:00:00Z
AMZ-6549,NewFraudster_55,SKU-MACBOOK-289,1826.00,2026-02-25T12:00:00Z,2026-02-26T12:00:00Z
AMZ-7452,NormalShopper_210,SKU-BOOK-616,13.00,2026-02-13T12:00:00Z,
AMZ-5147,SerialAbuser_16,SKU-SHIRT-475,85.00,2026-01-19T12:00:00Z,2026-01-21T12:00:00Z
AMZ-5182,SerialAbuser_19,SKU-SHIRT-528,63.00,2026-01-07T12:00:00Z,2026-01-09T12:00:00Z
AMZ-5141,SerialAbuser_15,SKU-SHIRT-628,139.00,2026-02-08T12:00:00Z,2026-02-08T12:00:00Z
AMZ-5334,SerialAbuser_34,SKU-SHIRT-837,108.00,2026-01-03T12:00:00Z,2026-01-04T12:00:00Z
AMZ-6407,SerialAbuser_142,SKU-SHIRT-923,149.00,2026-01-04T12:00:00Z,2026-01-05T12:00:00Z
AMZ-5730,SerialAbuser_75,SKU-SHIRT-413,135.00,2026-01-01T12:00:00Z,2026-01-01T12:00:00Z
AMZ-6597,NormalShopper_1,SKU-BOOK-695,17.00,2026-01-28T12:00:00Z,
AMZ-7601,NormalShopper_247,SKU-BOOK-915,16.00,2025-12-16T12:00:00Z,
AMZ-6275,SerialAbuser_129,SKU-SHIRT-736,46.00,2025-12-17T12:00:00Z,2025-12-18T12:00:00Z
AMZ-6907,NormalShopper_78,SKU-BOOK-340,30.00,2026-01-25T12:00:00Z,
AMZ-7156,NormalShopper_138,SKU-BOOK-628,28.00,2026-02-11T12:00:00Z,
AMZ-5310,SerialAbuser_32,SKU-SHIRT-630,93.00,2026-01-22T12:00:00Z,2026-01-23T12:00:00Z
AMZ-5267,SerialAbuser_27,SKU-SHIRT-471,54.00,2026-01-07T12:00:00Z,2026-01-08T12:00:00Z
AMZ-6160,SerialAbuser_117,SKU-SHIRT-304,132.00,2026-02-02T12:00:00Z,2026-02-03T12:00:00Z
AMZ-5625,SerialAbuser_64,SKU-SHIRT-232,78.00,2026-02-16T12:00:00Z,2026-02-17T12:00:00Z
AMZ-7170,NormalShopper_141,SKU-BOOK-399,20.00,2026-01-23T12:00:00Z,
AMZ-5630,SerialAbuser_65,SKU-SHIRT-736,50.00,2026-01-06T12:00:00Z,
AMZ-6945,NormalShopper_88,SKU-BOOK-477,33.00,2026-01-23T12:00:00Z,
AMZ-6921,NormalShopper_81,SKU-BOOK-102,18.00,2026-02-07T12:00:00Z,
AMZ-6815,NormalShopper_56,SKU-BOOK-345,33.00,2025-12-06T12:00:00Z,
AMZ-7775,NormalShopper_289,SKU-BOOK-987,41.00,2025-12-21T12:00:00Z,
AMZ-5330,SerialAbuser_34,SKU-SHIRT-770,105.00,2026-01-12T12:00:00Z,2026-01-13T12:00:00Z
AMZ-5715,SerialAbuser_74,SKU-SHIRT-756,80.00,2026-01-15T12:00:00Z,2026-01-17T12:00:00Z
AMZ-5268,SerialAbuser_27,SKU-SHIRT-871,147.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
AMZ-7715,NormalShopper_275,SKU-BOOK-415,32.00,2026-01-20T12:00:00Z,2026-02-04T12:00:00Z
AMZ-7814,NormalShopper_300,SKU-BOOK-249,10.00,2026-01-29T12:00:00Z,
AMZ-6947,NormalShopper_89,SKU-BOOK-120,12.00,2026-01-22T12:00:00Z,
AMZ-7207,NormalShopper_149,SKU-BOOK-573,19.00,2025-12-19T12:00:00Z,
AMZ-6475,SerialAbuser_149,SKU-SHIRT-517,146.00,2025-12-20T12:00:00Z,2025-12-22T12:00:00Z
AMZ-6813,NormalShopper_55,SKU-BOOK-622,47.00,2026-01-28T12:00:00Z,
AMZ-7186,NormalShopper_144,SKU-BOOK-103,49.00,2025-12-19T12:00:00Z,2026-01-02T12:00:00Z
AMZ-5244,SerialAbuser_25,SKU-SHIRT-477,104.00,2026-01-19T12:00:00Z,2026-01-19T12:00:00Z
AMZ-6925,NormalShopper_82,SKU-BOOK-800,12.00,2025-12-18T12:00:00Z,2026-01-01T12:00:00Z
AMZ-5846,SerialAbuser_87,SKU-SHIRT-113,46.00,2025-12-30T12:00:00Z,2025-12-30T12:00:00Z
AMZ-6976,NormalShopper_95,SKU-BOOK-348,47.00,2025-12-11T12:00:00Z,
AMZ-7042,NormalShopper_111,SKU-BOOK-515,40.00,2026-01-26T12:00:00Z,
AMZ-7440,NormalShopper_208,SKU-BOOK-135,47.00,2026-01-10T12:00:00Z,2026-01-16T12:00:00Z
AMZ-5859,SerialAbuser_88,SKU-SHIRT-129,122.00,2026-02-22T12:00:00Z,
AMZ-7351,NormalShopper_187,SKU-BOOK-910,15.00,2026-01-18T12:00:00Z,
AMZ-7002,NormalShopper_102,SKU-BOOK-704,22.00,2026-01-13T12:00:00Z,2026-01-28T12:00:00Z
AMZ-6208,SerialAbuser_122,SKU-SHIRT-471,55.00,2026-01-28T12:00:00Z,2026-01-29T12:00:00Z
AMZ-7216,NormalShopper_151,SKU-BOOK-848,23.00,2026-02-02T12:00:00Z,
AMZ-6055,SerialAbuser_107,SKU-SHIRT-391,77.00,2026-01-04T12:00:00Z,2026-01-05T12:00:00Z
AMZ-6836,NormalShopper_61,SKU-BOOK-589,35.00,2026-01-27T12:00:00Z,2026-02-09T12:00:00Z
AMZ-6286,SerialAbuser_130,SKU-SHIRT-482,110.00,2026-01-29T12:00:00Z,
AMZ-6014,SerialAbuser_103,SKU-SHIRT-904,53.00,2026-02-17T12:00:00Z,2026-02-18T12:00:00Z
AMZ-7512,NormalShopper_225,SKU-BOOK-443,14.00,2026-01-02T12:00:00Z,
AMZ-6678,NormalShopper_24,SKU-BOOK-735,45.00,2026-01-09T12:00:00Z,
AMZ-5469,SerialAbuser_47,SKU-SHIRT-823,69.00,2025-12-26T12:00:00Z,2025-12-27T12:00:00Z
AMZ-6018,SerialAbuser_104,SKU-SHIRT-400,94.00,2025-12-22T12:00:00Z,2025-12-24T12:00:00Z
AMZ-7399,NormalShopper_198,SKU-BOOK-653,50.00,2026-01-15T12:00:00Z,
AMZ-5549,SerialAbuser_56,SKU-SHIRT-972,86.00,2026-02-16T12:00:00Z,2026-02-18T12:00:00Z
AMZ-5893,SerialAbuser_91,SKU-SHIRT-163,147.00,2026-02-13T12:00:00Z,2026-02-15T12:00:00Z
AMZ-5857,SerialAbuser_88,SKU-SHIRT-562,142.00,2026-01-07T12:00:00Z,2026-01-09T12:00:00Z
AMZ-5029,SerialAbuser_3,SKU-SHIRT-141,111.00,2026-02-15T12:00:00Z,2026-02-16T12:00:00Z
AMZ-6264,SerialAbuser_128,SKU-SHIRT-560,149.00,2025-12-28T12:00:00Z,2025-12-30T12:00:00Z
AMZ-7619,NormalShopper_252,SKU-BOOK-817,16.00,2025-12-18T12:00:00Z,
AMZ-5327,SerialAbuser_34,SKU-SHIRT-736,145.00,2026-01-10T12:00:00Z,2026-01-10T12:00:00Z
AMZ-6244,SerialAbuser_126,SKU-SHIRT-103,98.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
AMZ-6086,SerialAbuser_110,SKU-SHIRT-833,81.00,2026-02-17T12:00:00Z,2026-02-17T12:00:00Z
AMZ-6594,NewFraudster_100,SKU-MACBOOK-355,2308.00,2026-02-23T12:00:00Z,2026-02-24T12:00:00Z
AMZ-5410,SerialAbuser_42,SKU-SHIRT-669,60.00,2026-02-22T12:00:00Z,2026-02-24T12:00:00Z
AMZ-5818,SerialAbuser_84,SKU-SHIRT-387,42.00,2026-02-19T12:00:00Z,
AMZ-5332,SerialAbuser_34,SKU-SHIRT-957,54.00,2025-12-28T12:00:00Z,2025-12-29T12:00:00Z
AMZ-7387,NormalShopper_195,SKU-BOOK-304,11.00,2025-12-09T12:00:00Z,
AMZ-7771,NormalShopper_288,SKU-BOOK-292,25.00,2025-12-05T12:00:00Z,
AMZ-6709,NormalShopper_32,SKU-BOOK-997,47.00,2025-12-07T12:00:00Z,
AMZ-5811,SerialAbuser_83,SKU-SHIRT-290,51.00,2026-01-09T12:00:00Z,
AMZ-6052,SerialAbuser_107,SKU-SHIRT-846,128.00,2026-01-27T12:00:00Z,2026-01-29T12:00:00Z
AMZ-6273,SerialAbuser_129,SKU-SHIRT-472,65.00,2026-02-02T12:00:00Z,2026-02-02T12:00:00Z
AMZ-5688,SerialAbuser_71,SKU-SHIRT-862,121.00,2026-01-11T12:00:00Z,2026-01-11T12:00:00Z
AMZ-7248,NormalShopper_160,SKU-BOOK-449,21.00,2026-01-28T12:00:00Z,
AMZ-5121,SerialAbuser_13,SKU-SHIRT-829,119.00,2026-02-14T12:00:00Z,2026-02-15T12:00:00Z
AMZ-7714,NormalShopper_275,SKU-BOOK-751,27.00,2026-02-11T12:00:00Z,
AMZ-7666,NormalShopper_264,SKU-BOOK-129,36.00,2025-12-31T12:00:00Z,
AMZ-7471,NormalShopper_214,SKU-BOOK-895,28.00,2026-02-06T12:00:00Z,
AMZ-5834,SerialAbuser_86,SKU-SHIRT-287,130.00,2025-12-16T12:00:00Z,
AMZ-5952,SerialAbuser_97,SKU-SHIRT-168,106.00,2025-12-11T12:00:00Z,2025-12-12T12:00:00Z
AMZ-7430,NormalShopper_206,SKU-BOOK-308,16.00,2025-12-09T12:00:00Z,
AMZ-5180,SerialAbuser_19,SKU-SHIRT-588,101.00,2026-02-14T12:00:00Z,
AMZ-6698,NormalShopper_29,SKU-BOOK-119,44.00,2025-12-09T12:00:00Z,
AMZ-7361,NormalShopper_190,SKU-BOOK-606,48.00,2026-01-31T12:00:00Z,
AMZ-6257,SerialAbuser_127,SKU-SHIRT-400,95.00,2026-01-26T12:00:00Z,2026-01-27T12:00:00Z
AMZ-7581,NormalShopper_243,SKU-BOOK-261,30.00,2026-01-02T12:00:00Z,
AMZ-7395,NormalShopper_197,SKU-BOOK-992,22.00,2026-02-13T12:00:00Z,
AMZ-7472,NormalShopper_214,SKU-BOOK-356,42.00,2025-12-19T12:00:00Z,
AMZ-7128,NormalShopper_131,SKU-BOOK-183,32.00,2025-12-30T12:00:00Z,
AMZ-5275,SerialAbuser_28,SKU-SHIRT-275,49.00,2025-12-29T12:00:00Z,
AMZ-6558,NewFraudster_64,SKU-MACBOOK-390,2261.00,2026-02-19T12:00:00Z,2026-02-20T12:00:00Z
AMZ-5201,SerialAbuser_21,SKU-SHIRT-519,125.00,2026-02-01T12:00:00Z,2026-02-03T12:00:00Z
AMZ-5633,SerialAbuser_65,SKU-SHIRT-436,90.00,2026-01-29T12:00:00Z,2026-01-30T12:00:00Z
AMZ-7543,NormalShopper_233,SKU-BOOK-553,37.00,2025-12-26T12:00:00Z,
AMZ-5739,SerialAbuser_76,SKU-SHIRT-428,88.00,2026-02-04T12:00:00Z,2026-02-04T12:00:00Z
AMZ-6624,NormalShopper_9,SKU-BOOK-651,31.00,2025-12-30T12:00:00Z,
AMZ-5947,SerialAbuser_96,SKU-SHIRT-337,74.00,2025-12-21T12:00:00Z,2025-12-23T12:00:00Z
AMZ-7140,NormalShopper_135,SKU-BOOK-227,10.00,2026-01-25T12:00:00Z,
AMZ-7307,NormalShopper_176,SKU-BOOK-398,14.00,2026-01-04T12:00:00Z,
AMZ-6591,NewFraudster_97,SKU-MACBOOK-320,1623.00,2026-02-27T12:00:00Z,2026-02-28T12:00:00Z
AMZ-7640,NormalShopper_256,SKU-BOOK-732,45.00,2026-01-21T12:00:00Z,
AMZ-6525,NewFraudster_31,SKU-MACBOOK-339,2355.00,2026-02-21T12:00:00Z,2026-02-22T12:00:00Z
AMZ-5288,SerialAbuser_30,SKU-SHIRT-907,145.00,2026-01-23T12:00:00Z,2026-01-25T12:00:00Z
AMZ-6393,SerialAbuser_141,SKU-SHIRT-478,99.00,2026-02-07T12:00:00Z,2026-02-07T12:00:00Z
AMZ-5584,SerialAbuser_60,SKU-SHIRT-137,41.00,2025-12-27T12:00:00Z,
AMZ-7549,NormalShopper_235,SKU-BOOK-877,41.00,2025-12-16T12:00:00Z,
AMZ-5957,SerialAbuser_97,SKU-SHIRT-853,89.00,2026-01-30T12:00:00Z,2026-01-31T12:00:00Z
AMZ-7253,NormalShopper_162,SKU-BOOK-936,24.00,2026-01-24T12:00:00Z,
AMZ-5537,SerialAbuser_55,SKU-SHIRT-461,68.00,2026-01-18T12:00:00Z,2026-01-18T12:00:00Z
AMZ-6085,SerialAbuser_110,SKU-SHIRT-216,136.00,2026-01-24T12:00:00Z,2026-01-26T12:00:00Z
AMZ-7068,NormalShopper_117,SKU-BOOK-806,27.00,2025-12-17T12:00:00Z,
AMZ-7379,NormalShopper_193,SKU-BOOK-831,36.00,2025-12-18T12:00:00Z,
AMZ-6402,SerialAbuser_142,SKU-SHIRT-114,53.00,2025-12-10T12:00:00Z,2025-12-12T12:00:00Z
AMZ-7496,NormalShopper_221,SKU-BOOK-411,35.00,2025-12-23T12:00:00Z,
AMZ-5999,SerialAbuser_102,SKU-SHIRT-906,67.00,2026-01-26T12:00:00Z,2026-01-27T12:00:00Z
AMZ-7610,NormalShopper_250,SKU-BOOK-166,29.00,2025-12-05T12:00:00Z,
AMZ-5371,SerialAbuser_38,SKU-SHIRT-201,75.00,2025-12-15T12:00:00Z,2025-12-15T12:00:00Z
AMZ-7354,NormalShopper_188,SKU-BOOK-282,37.00,2026-02-13T12:00:00Z,
AMZ-6693,NormalShopper_27,SKU-BOOK-932,49.00,2026-01-06T12:00:00Z,
AMZ-5007,SerialAbuser_1,SKU-SHIRT-559,48.00,2026-02-18T12:00:00Z,2026-02-19T12:00:00Z
AMZ-5399,SerialAbuser_41,SKU-SHIRT-888,99.00,2025-12-18T12:00:00Z,2025-12-19T12:00:00Z
AMZ-7789,NormalShopper_292,SKU-BOOK-104,37.00,2026-01-01T12:00:00Z,
AMZ-6677,NormalShopper_23,SKU-BOOK-405,20.00,2025-12-25T12:00:00Z,
AMZ-5017,SerialAbuser_2,SKU-SHIRT-893,102.00,2026-02-10T12:00:00Z,2026-02-10T12:00:00Z
AMZ-6119,SerialAbuser_113,SKU-SHIRT-691,139.00,2026-01-03T12:00:00Z,2026-01-03T12:00:00Z
AMZ-6423,SerialAbuser_144,SKU-SHIRT-537,60.00,2026-01-14T12:00:00Z,2026-01-16T12:00:00Z
AMZ-6577,NewFraudster_83,SKU-MACBOOK-656,2505.00,2026-02-26T12:00:00Z,2026-02-27T12:00:00Z
AMZ-7706,NormalShopper_273,SKU-BOOK-643,37.00,2026-01-26T12:00:00Z,
AMZ-6266,SerialAbuser_128,SKU-SHIRT-604,140.00,2025-12-17T12:00:00Z,2025-12-17T12:00:00Z
AMZ-6718,NormalShopper_33,SKU-BOOK-370,40.00,2026-01-11T12:00:00Z,
AMZ-6153,SerialAbuser_117,SKU-SHIRT-249,93.00,2026-01-20T12:00:00Z,2026-01-22T12:00:00Z
AMZ-6588,NewFraudster_94,SKU-MACBOOK-796,2736.00,2026-02-25T12:00:00Z,2026-02-26T12:00:00Z
AMZ-6648,NormalShopper_16,SKU-BOOK-840,39.00,2025-12-23T12:00:00Z,2025-12-30T12:00:00Z
AMZ-5433,SerialAbuser_44,SKU-SHIRT-872,115.00,2026-01-11T12:00:00Z,2026-01-11T12:00:00Z
AMZ-5932,SerialAbuser_95,SKU-SHIRT-259,70.00,2025-12-22T12:00:00Z,2025-12-23T12:00:00Z
AMZ-6615,NormalShopper_6,SKU-BOOK-337,33.00,2026-01-26T12:00:00Z,2026-02-04T12:00:00Z
AMZ-5146,SerialAbuser_16,SKU-SHIRT-128,140.00,2026-01-08T12:00:00Z,2026-01-09T12:00:00Z
AMZ-6357,SerialAbuser_137,SKU-SHIRT-579,78.00,2026-02-04T12:00:00Z,2026-02-06T12:00:00Z
AMZ-5417,SerialAbuser_42,SKU-SHIRT-608,132.00,2025-12-27T12:00:00Z,2025-12-29T12:00:00Z
AMZ-7731,NormalShopper_279,SKU-BOOK-527,29.00,2026-01-14T12:00:00Z,
AMZ-5047,SerialAbuser_5,SKU-SHIRT-720,79.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
AMZ-5317,SerialAbuser_33,SKU-SHIRT-433,47.00,2026-01-28T12:00:00Z,
AMZ-6635,NormalShopper_13,SKU-BOOK-730,24.00,2026-02-13T12:00:00Z,2026-02-26T12:00:00Z
AMZ-7380,NormalShopper_194,SKU-BOOK-921,30.00,2025-12-11T12:00:00Z,
AMZ-5295,SerialAbuser_30,SKU-SHIRT-820,112.00,2026-01-27T12:00:00Z,2026-01-29T12:00:00Z
AMZ-7525,NormalShopper_229,SKU-BOOK-312,34.00,2026-02-09T12:00:00Z,
AMZ-6285,SerialAbuser_130,SKU-SHIRT-545,84.00,2026-02-11T12:00:00Z,2026-02-12T12:00:00Z
AMZ-5923,SerialAbuser_94,SKU-SHIRT-683,63.00,2026-01-02T12:00:00Z,2026-01-03T12:00:00Z
AMZ-5722,SerialAbuser_75,SKU-SHIRT-300,111.00,2026-01-27T12:00:00Z,2026-01-29T12:00:00Z
AMZ-7442,NormalShopper_208,SKU-BOOK-373,19.00,2025-12-28T12:00:00Z,
AMZ-6682,NormalShopper_25,SKU-BOOK-548,46.00,2025-12-24T12:00:00Z,
AMZ-6782,NormalShopper_48,SKU-BOOK-399,37.00,2026-01-08T12:00:00Z,
AMZ-7061,NormalShopper_116,SKU-BOOK-297,46.00,2025-12-20T12:00:00Z,
AMZ-6847,NormalShopper_63,SKU-BOOK-609,39.00,2026-02-11T12:00:00Z,
AMZ-5708,SerialAbuser_73,SKU-SHIRT-632,40.00,2026-01-08T12:00:00Z,2026-01-10T12:00:00Z
AMZ-6679,NormalShopper_24,SKU-BOOK-941,14.00,2026-01-15T12:00:00Z,
AMZ-5240,SerialAbuser_25,SKU-SHIRT-105,83.00,2025-12-12T12:00:00Z,2025-12-14T12:00:00Z
AMZ-6516,NewFraudster_22,SKU-MACBOOK-916,1775.00,2026-02-20T12:00:00Z,2026-02-21T12:00:00Z
AMZ-6761,NormalShopper_44,SKU-BOOK-795,46.00,2025-12-15T12:00:00Z,
AMZ-6253,SerialAbuser_127,SKU-SHIRT-873,47.00,2026-01-29T12:00:00Z,
AMZ-6753,NormalShopper_41,SKU-BOOK-310,19.00,2025-12-29T12:00:00Z,2026-01-03T12:00:00Z
AMZ-7641,NormalShopper_257,SKU-BOOK-748,40.00,2026-02-04T12:00:00Z,
AMZ-5008,SerialAbuser_1,SKU-SHIRT-527,92.00,2026-02-17T12:00:00Z,
AMZ-5286,SerialAbuser_29,SKU-SHIRT-766,65.00,2026-02-11T12:00:00Z,2026-02-12T12:00:00Z
AMZ-7569,NormalShopper_240,SKU-BOOK-454,38.00,2025-12-18T12:00:00Z,
AMZ-7247,NormalShopper_160,SKU-BOOK-934,49.00,2026-02-02T12:00:00Z,
AMZ-5255,SerialAbuser_26,SKU-SHIRT-470,131.00,2026-01-10T12:00:00Z,2026-01-11T12:00:00Z
AMZ-5203,SerialAbuser_21,SKU-SHIRT-277,44.00,2026-01-23T12:00:00Z,2026-01-25T12:00:00Z
AMZ-6538,NewFraudster_44,SKU-MACBOOK-212,2029.00,2026-02-27T12:00:00Z,2026-02-28T12:00:00Z
AMZ-7709,NormalShopper_273,SKU-BOOK-571,17.00,2026-01-20T12:00:00Z,2026-02-02T12:00:00Z
AMZ-6436,SerialAbuser_145,SKU-SHIRT-529,107.00,2026-01-09T12:00:00Z,2026-01-11T12:00:00Z
AMZ-5646,SerialAbuser_67,SKU-SHIRT-780,40.00,2026-01-09T12:00:00Z,2026-01-10T12:00:00Z
AMZ-6633,NormalShopper_12,SKU-BOOK-945,11.00,2026-02-07T12:00:00Z,
AMZ-6465,SerialAbuser_148,SKU-SHIRT-877,65.00,2026-01-27T12:00:00Z,2026-01-28T12:00:00Z
AMZ-5568,SerialAbuser_58,SKU-SHIRT-349,106.00,2026-01-25T12:00:00Z,2026-01-27T12:00:00Z
AMZ-7205,NormalShopper_148,SKU-BOOK-542,38.00,2026-01-17T12:00:00Z,
AMZ-6316,SerialAbuser_133,SKU-SHIRT-217,100.00,2026-01-16T12:00:00Z,2026-01-16T12:00:00Z
AMZ-6792,NormalShopper_51,SKU-BOOK-792,22.00,2026-01-11T12:00:00Z,
AMZ-6779,NormalShopper_47,SKU-BOOK-880,32.00,2026-02-08T12:00:00Z,
AMZ-5521,SerialAbuser_53,SKU-SHIRT-663,107.00,2026-02-11T12:00:00Z,2026-02-11T12:00:00Z
AMZ-6094,SerialAbuser_111,SKU-SHIRT-883,99.00,2025-12-19T12:00:00Z,2025-12-19T12:00:00Z
AMZ-7605,NormalShopper_249,SKU-BOOK-423,17.00,2026-02-01T12:00:00Z,
AMZ-5948,SerialAbuser_96,SKU-SHIRT-731,136.00,2026-01-28T12:00:00Z,2026-01-29T12:00:00Z
AMZ-6860,NormalShopper_67,SKU-BOOK-142,49.00,2025-12-25T12:00:00Z,
AMZ-7598,NormalShopper_247,SKU-BOOK-405,26.00,2025-12-12T12:00:00Z,
AMZ-5210,SerialAbuser_22,SKU-SHIRT-359,93.00,2026-01-10T12:00:00Z,
AMZ-6062,SerialAbuser_108,SKU-SHIRT-684,80.00,2026-01-25T12:00:00Z,2026-01-25T12:00:00Z
AMZ-7668,NormalShopper_264,SKU-BOOK-878,14.00,2025-12-26T12:00:00Z,
AMZ-7664,NormalShopper_263,SKU-BOOK-202,23.00,2026-01-10T12:00:00Z,
AMZ-6854,NormalShopper_66,SKU-BOOK-215,15.00,2026-02-07T12:00:00Z,
AMZ-5130,SerialAbuser_14,SKU-SHIRT-522,112.00,2026-02-08T12:00:00Z,2026-02-08T12:00:00Z
AMZ-5782,SerialAbuser_81,SKU-SHIRT-513,79.00,2026-01-05T12:00:00Z,
AMZ-6958,NormalShopper_91,SKU-BOOK-630,45.00,2025-12-05T12:00:00Z,
AMZ-6762,NormalShopper_44,SKU-BOOK-154,33.00,2025-12-18T12:00:00Z,
AMZ-7635,NormalShopper_256,SKU-BOOK-848,44.00,2026-01-12T12:00:00Z,
AMZ-7410,NormalShopper_200,SKU-BOOK-663,21.00,2026-01-22T12:00:00Z,
AMZ-7324,NormalShopper_180,SKU-BOOK-916,40.00,2025-12-11T12:00:00Z,
AMZ-6503,NewFraudster_9,SKU-MACBOOK-594,2373.00,2026-02-22T12:00:00Z,2026-02-23T12:00:00Z
AMZ-5579,SerialAbuser_59,SKU-SHIRT-232,103.00,2025-12-18T12:00:00Z,2025-12-18T12:00:00Z
AMZ-6891,NormalShopper_74,SKU-BOOK-304,27.00,2026-01-16T12:00:00Z,
AMZ-5237,SerialAbuser_25,SKU-SHIRT-134,71.00,2025-12-25T12:00:00Z,2025-12-26T12:00:00Z
AMZ-5685,SerialAbuser_71,SKU-SHIRT-775,40.00,2026-01-15T12:00:00Z,
AMZ-7487,NormalShopper_218,SKU-BOOK-844,22.00,2025-12-14T12:00:00Z,
AMZ-7545,NormalShopper_234,SKU-BOOK-647,29.00,2025-12-17T12:00:00Z,
AMZ-5589,SerialAbuser_60,SKU-SHIRT-924,79.00,2026-01-21T12:00:00Z,2026-01-21T12:00:00Z
AMZ-5969,SerialAbuser_99,SKU-SHIRT-680,106.00,2026-01-30T12:00:00Z,2026-01-30T12:00:00Z
AMZ-6081,SerialAbuser_110,SKU-SHIRT-766,84.00,2026-02-14T12:00:00Z,2026-02-16T12:00:00Z
AMZ-6493,SerialAbuser_150,SKU-SHIRT-800,48.00,2026-01-28T12:00:00Z,
AMZ-5200,SerialAbuser_21,SKU-SHIRT-103,49.00,2026-02-16T12:00:00Z,2026-02-17T12:00:00Z
AMZ-6796,NormalShopper_52,SKU-BOOK-145,34.00,2025-12-09T12:00:00Z,
AMZ-6295,SerialAbuser_131,SKU-SHIRT-928,119.00,2025-12-21T12:00:00Z,2025-12-23T12:00:00Z
AMZ-6297,SerialAbuser_131,SKU-SHIRT-524,82.00,2026-01-19T12:00:00Z,2026-01-19T12:00:00Z
AMZ-7559,NormalShopper_238,SKU-BOOK-771,15.00,2026-02-05T12:00:00Z,
AMZ-5400,SerialAbuser_41,SKU-SHIRT-347,118.00,2026-01-14T12:00:00Z,2026-01-16T12:00:00Z
